,DCIS_Pro mean value,DCIS_Pure mean value,FC(DCIS_Pro vs DCIS_Pure),ranksums p value,adjusted ranksums p value
SGMS2,0.010465353093023256,0.7716941123333334,0.013561530308142023,1.939530168449768e-05,3.921983943860987e-05
SGO1,0.010465353093023256,1.2396455491,0.008442214067255958,5.536188040215819e-09,1.997084948124189e-08
SH2B1,4.909889302,0.9587615458666666,5.121074497790517,0.25746474774085293,0.2947227746269824
SH2D1A,0.010465353093023256,0.4084345291,0.025623086069838496,0.00020632401895019333,0.00036796379209455354
SH2D3C,0.40873903639534886,1.6218949705999999,0.25201325844431277,5.909131411873103e-06,1.2778831662949503e-05
SH2D5,0.010465353093023256,2.594762251133333,0.0040332608848661295,5.639482736766521e-10,2.5376840778625875e-09
SH2D7,1.4463988869302324,0.0124433723,116.2384964508562,0.007369953318561058,0.01099297338102866
SH3BP1,0.010465353093023256,14.208675096266667,0.0007365467238935621,6.630834860286141e-13,1.3106205846257285e-11
SH3BP2,0.010465353093023256,2.2164956463666665,0.004721576200782671,5.536188040215819e-09,1.997084948124189e-08
SH3GL3,0.9021468783255814,0.2761205336,3.267221262263928,0.08423317258623782,0.10655894383132174
SH3PXD2B,0.010465353093023256,3.942480134433333,0.0026545100383942653,1.3142303461960433e-09,5.452376523274993e-09
SH3RF1,0.23411577881395348,1.0669363383666666,0.21942806744435445,0.0018275539124753925,0.0029237413661629286
SHANK2,2.1129746735813955,2.1645850884,0.9761569018029439,0.8400617284133886,0.8590337698606015
SHB,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SHBG,0.38470918313953495,0.7686585057,0.500494277090174,0.10641551145072833,0.13257628096233373
SHC2,0.010465353093023256,0.48432145703333335,0.021608278842584875,0.04846167234217042,0.064084986417296
SHCBP1L,2.7009422998372092,0.0124433723,217.05870681352266,0.00019737190063742182,0.0003530712581273646
SHD,0.010465353093023256,2.7703059960333336,0.003777688496508359,5.025316622889185e-11,3.13881728811568e-10
SHFL,0.010465353093023256,1.4072844915999998,0.007436558247810124,5.7447863793947935e-08,1.6991606001780413e-07
SHISA4,0.010465353093023256,0.4598392193,0.022758722296359064,0.05379919332440968,0.07064732280010046
SHISA5,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SHISA7,0.8294230150930232,8.725354989200001,0.09505894214271622,1.785703609800624e-06,4.154933117100903e-06
SHISA8,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SHISA9,0.010465353093023256,11.704056539766666,0.0008941646050209439,5.536188040215819e-09,1.997084948124189e-08
SHISAL2B,0.010465353093023256,1.1602962977666667,0.009019552258476497,0.022182329102196148,0.03082135856587243
SHLD2,18.86724626562791,2.4381470784666663,7.738354438196316,1.4248045898497343e-10,7.687798174157389e-10
SHOC2,0.010465353093023256,1.3683405636666666,0.0076482078883781885,1.3724466318411482e-11,1.0750597102291623e-10
SHOX,0.010465353093023256,2.0714793982333335,0.0050521154600662015,8.834322846001701e-09,3.072781680126281e-08
SHPK,0.010465353093023256,9.792988370033333,0.0010686577679441924,4.239299206887019e-12,4.650428943054567e-11
SHROOM1,1.327957266976744,4.142065508,0.3206026713995524,0.0001805515071140184,0.0003244271605102222
SHROOM2,0.08566749223255814,1.3223830928333333,0.06478265844204592,0.0001578288657023519,0.0002856494676494114
SHROOM4,7.682248806511628,4.496719251566666,1.7084119280595775,0.03047201343145426,0.04155992607709694
SI,0.6200002940232558,0.0124433723,49.82574490865759,0.26220623468425097,0.29961097312018764
SIAE,0.010465353093023256,2.0748050364666666,0.005044017586753814,4.523022649624517e-09,1.6686847826552346e-08
SIGLEC1,0.5731022678604651,1.6432987339,0.34875111629906497,2.36940226127151e-05,4.7440898969612875e-05
SIGLEC10,0.8667551519069768,0.1327788026,6.527812684966756,0.9107289108558526,0.9217837921696375
SIGLEC7,0.010465353093023256,4.118843446566666,0.0025408475045942407,6.804883278976411e-12,6.433439526264006e-11
SIGLEC9,0.010465353093023256,3.0769747176999998,0.00340118267232497,4.770305427572316e-13,1.3025822461481415e-11
SIGMAR1,1.5985106582790698,5.928051881333333,0.26965193461153275,1.6412447923864464e-07,4.485716332979542e-07
SIK1B,0.010465353093023256,1.2572672428,0.00832388909593824,0.0020473420254337516,0.003261682184808271
SIK2,0.010465353093023256,2.8569811224333335,0.0036630809391242176,2.513645590483461e-08,7.979138353481826e-08
SIKE1,0.24875374751162793,1.0894674670666666,0.2283259987389841,0.029621719346813433,0.04045447198720364
SIM1,0.010465353093023256,1.0300071598666667,0.010160466354795034,0.021536579182985124,0.029965046207091277
SIMC1,0.010465353093023256,29.28475969753333,0.0003573651688152578,5.251376936840129e-10,2.437066930633927e-09
SIPA1L3,0.1487628947209302,263.3574208659333,0.0005648707153638954,1.4975062289414892e-12,2.149618772099547e-11
SIRPA,0.45122492427906974,2.633083479433333,0.17136749662649436,1.0166077897122924e-06,2.44752575942251e-06
SIRPB1,1.6813425776279072,0.0124433723,135.11952685269307,0.8752709738572431,0.8902059448168814
SIRT3,0.010465353093023256,10.121297578333333,0.0010339932219191384,4.889379555695065e-10,2.2885595901948158e-09
SIRT5,0.010465353093023256,5.261151863966666,0.0019891752535599423,1.2295344260055035e-10,6.748728707344597e-10
SKIDA1,1.2373373955348836,5.7947001053,0.21352915130209746,1.8190706358066436e-08,5.937368734069214e-08
SKOR1,2.727380602046512,29.218410953,0.09334459038288248,0.002207069961790085,0.0035015263617129244
SKP2,0.010465353093023256,2.4430468623,0.004283729982637614,5.9205912882352584e-09,2.1207113255206996e-08
SLA2,0.010465353093023256,1.0827093946,0.00966589293971132,5.9205912882352584e-09,2.1207113255206996e-08
SLAMF1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLAMF6,0.010465353093023256,0.7668971002666667,0.013646358930532175,1.9957599359370603e-06,4.60158671236984e-06
SLAMF8,0.010465353093023256,1.1025000679666666,0.009492383172659968,1.6193093371964879e-09,6.582056786436124e-09
SLC11A1,0.010465353093023256,1.9881929183666667,0.005263751317261867,5.536188040215819e-09,1.997084948124189e-08
SLC12A3,1.8407080720465117,1.1312390403333334,1.627161021161473,0.3818299108201447,0.4230571165556628
SLC12A4,0.5341393385348837,3.7273104797666665,0.14330422470422197,9.550077934208924e-05,0.00017808216937320538
SLC12A5,4.902726467674419,5.050338733333334,0.9707718088918191,0.027192186164360848,0.037320162680516474
SLC12A7,7.989530297767441,3.5589745292333332,2.2448967341973445,9.479945924175887e-06,1.998266264083435e-05
SLC13A3,0.010465353093023256,1.5163979537,0.0069014555628276,1.5969667913221766e-08,5.260819574435469e-08
SLC13A4,0.010465353093023256,1.7596051025666666,0.005947557822921665,2.209436918689637e-08,7.08868754043002e-08
SLC13A5,1.1617117894883722,0.0124433723,93.35988359750131,0.11649225257988607,0.14421185154279423
SLC14A2,1.4153735389302324,0.0124433723,113.74517331850888,0.8225718383335933,0.8436931962850238
SLC15A2,0.010465353093023256,0.1401192542666667,0.07468890087800649,0.022182329102196148,0.03082135856587243
SLC16A2,0.010465353093023256,16.307936033333334,0.0006417337590503255,0.000120214733437702,0.000221006821388662
SLC16A3,0.138741405627907,1.3012897017666667,0.10661838439169068,2.8889830258358416e-05,5.72432047672109e-05
SLC16A7,0.010465353093023256,0.7960747495666667,0.013146193995877823,0.04596425836344997,0.06094088264557157
SLC16A8,0.010465353093023256,2.4608318661333333,0.00425277047044555,8.541905333500025e-06,1.810793741093038e-05
SLC16A9,1.5630019001162792,0.0124433723,125.60918876599708,0.05520770799189097,0.0723350864029078
SLC17A2,1.3857269016744185,0.0124433723,111.36264898820221,0.15774346554721286,0.19012390002843216
SLC17A3,0.11695061167441861,0.0124433723,9.398626743203577,0.25746474774085293,0.2947227746269824
SLC17A5,0.010465353093023256,2.9299351376333336,0.0035718719362083508,1.6193093371964879e-09,6.582056786436124e-09
SLC17A6,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC17A7,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC18A2,0.010465353093023256,1.3437979611333333,0.007787891778163571,0.016933958414511844,0.023898933726140974
SLC1A1,0.010465353093023256,6.3336816962,0.0016523332865467683,6.107917705201362e-13,1.3106205846257285e-11
SLC1A6,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC22A1,0.010465353093023256,1.1255260165333332,0.009298188526336315,6.567253937685487e-05,0.0001248252713442238
SLC22A17,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC22A23,0.010465353093023256,0.0451898597,0.23158631521538572,0.12453034855940223,0.1534654004739072
SLC22A7,4.398984144441861,3.4011215056000004,1.293392234649325,0.5598800186824348,0.5985992996829647
SLC22A9,0.10428649544186047,0.5779780215666667,0.18043332367411063,0.06271899222591425,0.08145621775259389
SLC23A2,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC24A1,0.010465353093023256,2.0905700240333336,0.005005980652507619,8.888980513289276e-08,2.550046129954523e-07
SLC24A2,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC24A5,0.010465353093023256,21.4120193753,0.0004887606773369374,0.014974872482700024,0.021367269423370083
SLC25A11,0.33691095111627906,23.467420156099998,0.014356539784740855,4.770305427572316e-13,1.3025822461481415e-11
SLC25A15,1.7526907993488372,0.7806314344999999,2.2452219086865854,0.0036856147454349276,0.005699685355284439
SLC25A17,0.40641543346511627,8.129744967,0.04999116640372173,0.005426596071724213,0.008233511927855201
SLC25A19,0.7077987000465116,1.5305301376666667,0.4624532915931791,5.31285701781383e-06,1.1563098735532909e-05
SLC25A20,0.010465353093023256,1.2121984841666666,0.008633365929522447,1.9680547146726295e-07,5.299196557471264e-07
SLC25A21,2.070501484883721,0.0124433723,166.3939191856954,0.40040740928122576,0.44142884605319155
SLC25A23,0.010465353093023256,0.8880844443666667,0.011784186919844739,0.008991507608655394,0.013253614238840096
SLC25A25,0.747976341511628,2.0350720265,0.36754293301256186,0.0007091959077833783,0.0011886665594097725
SLC25A27,0.9950184013488372,0.5674594189666667,1.7534617773386292,0.9285293167695995,0.937561464040982
SLC25A3,0.10018602004651163,20.6573385085,0.0048498997102307,3.3479297899305575e-05,6.58325524027711e-05
SLC25A30,0.23545392311627908,0.0124433723,18.922034753896988,0.3879628280505817,0.4294156965924725
SLC25A32,0.010465353093023256,1.8201246520333332,0.005749800202602605,7.236166808340818e-09,2.54768503295968e-08
SLC25A35,1.2138445299534886,2.5143757563333335,0.48276178566230493,0.004890010552278541,0.007453468286606558
SLC25A39,0.4614501288372093,0.0124433723,37.084008877337,0.40671864473196984,0.4475136861815062
SLC25A4,0.19364688220930235,19.9939340936,0.00968528161105063,4.799709195033985e-07,1.2125622948182712e-06
SLC25A40,0.010465353093023256,2.547520410633333,0.004108054659480232,1.6502745547588004e-10,8.749666237340006e-10
SLC25A41,0.6218275219767442,0.0124433723,49.97258837756901,0.9374435143811046,0.9455612497317077
SLC25A44,0.04055497872093023,0.18826565753333335,0.21541357702877792,0.05107207069165786,0.06732688783447148
SLC25A45,0.6899966486744186,0.0124433723,55.4509366142182,0.16106767518628629,0.19012390002843216
SLC25A47,0.010465353093023256,2.5207066855333333,0.004151753614605496,1.9930054290638748e-09,7.942353053561155e-09
SLC25A51,0.7916336717209304,1.2800229369333331,0.6184527236812793,0.0010608164292658872,0.0017412863483399496
SLC25A52,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC26A1,0.734786485883721,0.0124433723,59.050430073825,0.5750730514000788,0.6133817762696633
SLC26A11,0.347799341627907,0.8216792692000001,0.4232787106415985,0.003819765510624435,0.005894599709407185
SLC26A5,0.010465353093023256,1.3229287300333334,0.007910745949828728,0.0159279488670562,0.022585686438287383
SLC26A6,0.2314571329767442,0.953016583,0.24286789664051858,0.05242080583957619,0.06895001088751772
SLC26A8,0.010465353093023256,1.7943832439,0.0058322842283554475,0.014974872482700024,0.021367269423370083
SLC26A9,0.2937606275116279,0.06084122843333333,4.828315191457969,0.39415539613063133,0.4355432826096968
SLC27A3,0.010465353093023256,11.206536426466666,0.0009338615157049822,9.306088309416143e-12,7.919776994611318e-11
SLC27A5,0.010465353093023256,0.19404788553333333,0.053931806905597686,0.027192186164360848,0.037320162680516474
SLC28A2,2.171939686023256,0.0124433723,174.5459055358535,0.002378145494775652,0.0037577013673792763
SLC29A4,0.010465353093023256,2.2905351835,0.004568955398900231,3.3479297899305575e-05,6.58325524027711e-05
SLC2A11,0.010465353093023256,0.056185899666666664,0.18626297977091968,0.07463597511968516,0.09540674745340336
SLC2A13,0.010465353093023256,1.6796492230333333,0.006230677780521062,0.0003791625449921138,0.0006555224647671271
SLC2A14,0.010465353093023256,1.9078792298333334,0.005485333101475966,1.005865802855261e-07,2.8571307307834e-07
SLC2A3,0.010465353093023256,1.9078792298333334,0.005485333101475966,1.005865802855261e-07,2.8571307307834e-07
SLC30A1,0.5787884595348838,0.8827220552333334,0.6556859615135484,0.029621719346813433,0.04045447198720364
SLC30A2,0.010465353093023256,0.03570319613333333,0.29312090306818667,0.07463597511968516,0.09540674745340336
SLC30A3,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC30A4,0.010465353093023256,0.30634556106666666,0.0341619217741686,0.0013430963928255891,0.0021816380517485274
SLC30A5,0.010465353093023256,1.6141580146,0.006483474974794612,6.421428779480474e-07,1.5929862094958957e-06
SLC30A7,0.010465353093023256,1.8895144507,0.00553864676141863,3.576658366859237e-07,9.208069853198094e-07
SLC30A8,0.010465353093023256,0.6182639097666667,0.01692699982596896,0.031343188965523565,0.04267181659751286
SLC32A1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC33A1,0.10400950560465115,0.9258919862,0.11233438365907217,0.014072397964285489,0.02026908821380331
SLC34A1,0.010465353093023256,1.0244826507,0.010215256535454824,7.851486159544629e-08,2.271200517696521e-07
SLC34A2,0.8246326021162791,4.150703026066667,0.19867299513782033,1.9957599359370603e-06,4.60158671236984e-06
SLC34A3,0.6904284076976744,7.218762317533333,0.0956435989062451,9.45632729705139e-08,2.699103969803726e-07
SLC35A2,0.6842514654651164,2.403443572,0.2846962888734366,0.0002685656526085729,0.0004728329633268967
SLC35A3,0.35498760339534885,0.7487321424,0.4741182904976738,0.0001258323014931637,0.00023061194913333955
SLC35A4,0.010465353093023256,6.273403211633334,0.0016682098599395641,3.690599956400464e-08,1.1328679286806413e-07
SLC35B2,0.8358442688372093,0.9086737998666667,0.9198507417731819,0.0036856147454349276,0.005699685355284439
SLC35B3,0.010465353093023256,1.4262971683666665,0.007337428219820224,9.439633270366919e-09,3.258809141912417e-08
SLC35D2,2.5393783175348834,0.0124433723,204.07476818280873,0.2302655033545815,0.265841061942011
SLC35E1,0.010465353093023256,3.7848301949,0.0027650786307732264,2.2541439116962857e-05,4.521028121526502e-05
SLC35E4,4.754690894372093,0.0124433723,382.10629560381255,0.0003791625449921138,0.0006555224647671271
SLC35F2,5.685982565023256,0.3433428309666667,16.56065614946618,0.024936592421698205,0.03442883313089874
SLC35F3,0.3113377057906977,1.5349534263333333,0.20283202112158877,3.4485834980794483e-09,1.304783922568666e-08
SLC35F5,0.010465353093023256,6.0698529378999995,0.0017241526607140465,8.354652948249478e-08,2.4071686053122883e-07
SLC35G1,0.010465353093023256,2.2676988791999997,0.004614965941472454,3.371098238521979e-07,8.720052215902165e-07
SLC35G3,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC36A1,0.010465353093023256,0.8780161130333333,0.011919317809405562,0.0068908795415255405,0.010320762752663743
SLC36A4,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC37A3,3.05855542955814,0.10411499449999999,29.376704520290208,0.33493316448583577,0.37543121699033044
SLC37A4,3.560047012488372,0.8729430987666666,4.078211990584687,0.8400617284133886,0.8590337698606015
SLC38A1,0.08800556041860466,0.46386439053333334,0.18972260474105215,0.012022963936702135,0.017445645369925628
SLC38A6,0.010465353093023256,1.3156253287333333,0.007954660695913449,1.8879268773396458e-06,4.373444090075247e-06
SLC38A9,0.010465353093023256,0.7239870968666667,0.014455165207109499,0.03408603217838349,0.04615892483226426
SLC39A11,0.010465353093023256,13.4700282014,0.0007769362421925401,4.770305427572316e-13,1.3025822461481415e-11
SLC39A12,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC39A13,0.010465353093023256,0.46318269483333335,0.022594438889365232,0.07648041313428643,0.09760095542494578
SLC39A14,4.2274644485813955,5.909812248233333,0.7153297382408629,0.002378145494775652,0.0037577013673792763
SLC39A4,0.010465353093023256,2.0764145604333333,0.005040107737849425,0.014974872482700024,0.021367269423370083
SLC39A8,0.18526296972093023,0.0124433723,14.888485633507102,0.23909518778520134,0.27530587612544427
SLC3A2,0.010465353093023256,15.566485554233333,0.0006723003118823558,2.1787272894490737e-11,1.5652165588372608e-10
SLC41A3,0.48943949388372093,2.7243621786666665,0.17965287351157477,2.6806221488749935e-08,8.458149993731085e-08
SLC44A1,0.010465353093023256,2.0951012664666666,0.0049951538193057365,5.9205912882352584e-09,2.1207113255206996e-08
SLC44A2,0.8209146837441861,13.677367282433332,0.0600199341578358,8.607179841794849e-12,7.470816678381547e-11
SLC44A4,0.010465353093023256,2.6415860501333333,0.003961768761042261,7.959779439727452e-12,7.057424431772294e-11
SLC44A5,0.010465353093023256,2.6173343642333338,0.003998477701601856,5.639482736766521e-10,2.5376840778625875e-09
SLC48A1,0.16350442876744187,0.08920905713333332,1.8328231910697752,0.41951780603786115,0.4603683712572257
SLC49A4,2.7180919045348837,0.0124433723,218.43691878727148,0.3075935395885667,0.3474916577020759
SLC4A1,0.28214084790697674,14.646764083333332,0.0192630157966446,8.040246930869309e-10,3.4863918135304002e-09
SLC4A11,0.43560563497674415,0.6212548560666666,0.7011705916227067,0.17135778689896575,0.20144441219501683
SLC4A3,0.010465353093023256,8.455340156666667,0.001237721120512435,4.4645413605033937e-08,1.3479310767693168e-07
SLC4A4,0.9258426051627907,1.2510126620666666,0.7400745278095774,0.008700876480451487,0.012850045897716728
SLC4A5,2.5920082975116276,0.0124433723,208.30432739777686,0.003190780660435814,0.00497071180169373
SLC52A1,0.010465353093023256,1.288802359333333,0.008120215653885625,0.00018878570404463215,0.00033862478641319405
SLC52A2,0.13720325162790697,7.897767151433333,0.017372410327773025,0.027192186164360848,0.037320162680516474
SLC5A2,0.010465353093023256,0.12390964926666667,0.08445954899364382,0.059618803637317475,0.07765457317130409
SLC5A3,0.5418520515813954,0.16654015766666666,3.2535819538847965,0.8313063401216857,0.8513358016051544
SLC6A1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC6A11,0.1103145858139535,0.04368161163333333,2.5254238955270756,0.26700770106002314,0.3047550684774398
SLC6A14,0.010465353093023256,1.7202079681,0.006083772013091198,4.006970114928297e-11,2.614038349024835e-10
SLC6A17,0.010465353093023256,0.2975320334666666,0.035173870090850975,0.024221627133732937,0.03350841418255946
SLC6A18,3.063421154534884,0.0124433723,246.18898162637825,0.0008012475753941614,0.00133372278312856
SLC6A19,0.18136955595348836,0.0124433723,14.575595070275954,0.5082896921889968,0.54816541190981
SLC6A4,0.25668900420930235,0.0124433723,20.628572224693652,0.36974376758768146,0.4108593176245581
SLC6A5,0.010465353093023256,0.6013772073666667,0.01740231083723532,0.04975251587567356,0.06568950763579673
SLC6A7,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC6A9,0.29919934065116277,1.9568231575666668,0.15290055184302948,7.377722479682427e-08,2.145134666872602e-07
SLC7A1,0.010465353093023256,4.1826258255,0.002502101199017057,8.487288684561476e-11,4.920499165567005e-10
SLC7A11,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLC7A5,0.010465353093023256,6.200762142766666,0.001687752707178316,7.360166448042816e-12,6.693014292651093e-11
SLC7A6,2.493411956534884,0.33399320916666664,7.465457045537238,0.8576309442489339,0.8753572293173567
SLC7A8,0.010465353093023256,0.843060331,0.012413528081210663,1.275405563609891e-06,3.022897405269234e-06
SLC8A1,0.010465353093023256,3.6018675977,0.002905535200601484,7.877969308108193e-11,4.598696774002407e-10
SLC8A2,0.4075396706046512,0.7035059305666667,0.5792981308293765,0.20119349692976218,0.2341732699962808
SLC9A3R2,0.010465353093023256,1.390556982,0.007526015279123064,6.768835279525668e-09,2.39753151184499e-08
SLC9A6,0.010465353093023256,5.136712098433334,0.0020373641528819817,2.6292908812026983e-12,3.248611300102994e-11
SLC9A7,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLCO3A1,1.0077008637674418,0.0124433723,80.98293930877901,0.020294023062267175,0.028334385388153978
SLCO4A1,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SLCO4C1,0.010465353093023256,2.9720679399,0.003521236157668515,5.9205912882352584e-09,2.1207113255206996e-08
SLFN12L,0.010465353093023256,0.17530456123333332,0.05969812205338853,0.07463597511968516,0.09540674745340336
SLFN13,0.010465353093023256,1.0140519737666667,0.010320332057685372,4.270234233656031e-05,8.280531728473424e-05
SLFNL1,8.881153700465116,0.0124433723,713.7256272935848,0.05664682740975892,0.07408707803595709
SLITRK2,0.5515620491627907,0.0124433723,44.32576924205593,0.2435984920822616,0.28000522717011145
SLITRK3,0.6926465524186046,0.0124433723,55.66389365514722,0.6217833999499944,0.657231428362217
SLITRK4,0.010465353093023256,1.8922942975,0.005530510294751472,5.639482736766521e-10,2.5376840778625875e-09
SLITRK6,0.010465353093023256,1.6845348607000001,0.006212607015253118,4.551776684865965e-10,2.147003413736314e-09
SLPI,0.010465353093023256,3.0466533932999997,0.003435032391947825,0.014517452788766315,0.02088252376543978
SLURP1,0.13226233458139536,0.0124433723,10.62913906235815,0.25746474774085293,0.2947227746269824
SLURP2,0.010465353093023256,0.2647946684,0.039522521946001754,0.05664682740975892,0.07408707803595709
SLX4IP,0.010465353093023256,1.1174256089,0.00936559267092993,5.0367639949093985e-06,1.0993560549037693e-05
SMAD2,0.010465353093023256,1.1826106045666667,0.008849365169406697,1.0166077897122924e-06,2.44752575942251e-06
SMAD4,0.010465353093023256,4.197979037566666,0.002492950298077104,2.3775170390362667e-10,1.207272296128266e-09
SMAD7,2.583158254395349,1.2810787033,2.0163930972712696,0.21745976801529943,0.25204850741704926
SMAP1,0.23445334858139535,9.1222749705,0.02570119288659688,1.6018138059536704e-11,1.2160237246292067e-10
SMARCAL1,0.7169607478139535,0.16794711050000002,4.268967448618018,0.991054371251899,0.9915092218025654
SMARCD1,0.010465353093023256,2.7835490731333334,0.003759715678819635,1.3142303461960433e-09,5.452376523274993e-09
SMARCD3,0.010465353093023256,1.8105219542333333,0.005780296156339522,7.360166448042816e-12,6.693014292651093e-11
SMARCE1,0.2770626041395349,5.305511534766667,0.0522216571058157,6.784916863919875e-11,4.0457618767703546e-10
SMC3,0.21434931481395347,8.6482514252,0.024785277887431033,2.6292908812026983e-12,3.248611300102994e-11
SMCHD1,0.010465353093023256,3.790070485366667,0.0027612555316397485,6.630834860286141e-13,1.3106205846257285e-11
SMCO1,1.045956063,0.0124433723,84.05728268694492,0.20119349692976218,0.2341732699962808
SMCO2,11.993044669418605,0.0124433723,963.8098403130319,8.565022742597852e-07,2.085426552246699e-06
SMCO3,0.13638903669767444,0.0124433723,10.960777625987646,0.33493316448583577,0.37543121699033044
SMDT1,1.5141676309302325,0.4072534905333333,3.7179979205268454,0.4940212696390196,0.5341366508482817
SMIM11B,1.8007411355581395,0.09350416040000001,19.258406554903832,0.27679114901115953,0.31514372054628287
SMIM13,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SMIM14,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SMIM19,0.010465353093023256,2.0592505693333334,0.0050821173726378205,1.7757283096646698e-10,9.327310938785953e-10
SMIM24,0.010465353093023256,0.40420915799999996,0.02589093514062157,0.018547506269580374,0.02601253659628005
SMIM26,1.2216014449767443,3.4546395291,0.35361184131850504,0.008144677817354786,0.012070671990580484
SMIM33,0.010465353093023256,1.7442665771333334,0.005999858754516096,8.888980513289276e-08,2.550046129954523e-07
SMIM4,0.010465353093023256,0.9473557030666666,0.011046909897883199,0.04019095341329714,0.053748795629579404
SMN2,0.010465353093023256,3.5985699671333333,0.0029081977531647354,6.804883278976411e-12,6.433439526264006e-11
SMOC1,0.010465353093023256,1.3723196261666666,0.007626031788422628,0.006439970190447151,0.00968248153867702
SMOX,2.2530765289069765,0.0124433723,181.06639217947185,0.009916107136898339,0.01452667807238208
SMPDL3A,3.1606955847674416,0.8117964921999999,3.893458046611946,0.09932149868096558,0.12429646095077945
SMPDL3B,0.010465353093023256,2.4431453269,0.00428355733807382,1.2096919351496285e-07,3.389403091892799e-07
SMTN,1.8436647786744185,2.1755880115666666,0.8474328636085716,0.3462944811041896,0.3870006948270711
SMTNL1,2.539176784232558,1.5205549006999999,1.6699014176098654,0.20921213682993356,0.24304286226783067
SMUG1,0.412136200627907,1.9820690386,0.20793231345716004,1.50996177313734e-06,3.5397920873102887e-06
SMURF1,1.152552823372093,1.5903068036666668,0.7247361457013999,0.0011036869435231942,0.0018079612529490522
SMURF2,5.398598655767442,0.0124433723,433.85334181212613,0.0006270522101315031,0.001057959937460925
SMYD1,0.010465353093023256,0.6650638238000001,0.015735862812725217,0.006661995874611447,0.009994631309674179
SMYD5,0.010465353093023256,3.815208041833334,0.0027430622336375417,8.477571654052356e-13,1.4518436124487644e-11
SNAP23,0.010465353093023256,9.664974314433334,0.0010828123027077955,4.770305427572316e-13,1.3025822461481415e-11
SNAPC1,0.010465353093023256,0.8170722077000001,0.012808357687850474,7.299360134820619e-06,1.5595202505912605e-05
SNCA,0.9227077840232559,0.9038969692666666,1.020810795252307,0.0021258307368579375,0.0033807244620860104
SNCB,0.010465353093023256,0.0124433723,0.8410383327535138,0.16106767518628629,0.19012390002843216
SNED1,0.010465353093023256,2.2133077869,0.004728376755806395,1.0060508054174005e-11,8.347650483884782e-11
SNF8,0.17567181358139536,3.8754112265,0.045329851031073634,1.2295344260055035e-10,6.748728707344597e-10
SNN,2.6495680760697677,0.0124433723,212.9300652741675,0.05107207069165786,0.06732688783447148
SNPH,0.010465353093023256,9.296849807666666,0.0011256880889258835,5.639482736766521e-10,2.5376840778625875e-09
SNRK,37.95570577311628,2.6450646798,14.349632378738733,9.439633270366919e-09,3.258809141912417e-08
SNRPA,0.010465353093023256,6.412750964833333,0.0016319600044370738,6.630834860286141e-13,1.3106205846257285e-11
SNRPB2,0.010465353093023256,1.8629630632666665,0.005617584856820768,1.3724466318411482e-11,1.0750597102291623e-10
SNRPC,0.010465353093023256,3.8232816673666665,0.002737269707944746,1.0826597994222035e-12,1.710176592068675e-11
SNRPD2,0.010465353093023256,10.261370344866666,0.0010198787044323602,4.770305427572316e-13,1.3025822461481415e-11
SNTA1,0.5694074205348837,16.085781711066666,0.03539818149733711,1.1427890421606923e-09,4.798518985781509e-09
SNTB1,0.010465353093023256,1.4789272736666668,0.007076313541149844,3.6912002983962775e-09,1.3866082066279863e-08
SNTG1,4.409713533883721,0.0124433723,354.38251203684723,0.7706614003414975,0.7968775704960975
SNUPN,0.010465353093023256,1.9348823251666665,0.0054087801397027045,1.32365472849424e-10,7.210870225667122e-10
